Reference Brand,Reference Product,Search Query,Competitor Brand,Reference Product Description,Min Price,Max Price,Site
Timex,IRONMAN Classic 30-Lap,digital sport watch,Fossil,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Bulova,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Hamilton,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Orient,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Tissot,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Garmin,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Skagen,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,IRONMAN Classic 30-Lap,digital sport watch,Timex,"Seize Every Second
Reach your goals with the ultimate multi-sport watch. The 100-hour chronograph with 30-lap memory features a date feature, 3 time zone tracking capability, and a 24-hour countdown timer to keep you organized and ahead of the game. With 3 alarms, a sustainable distressed tie dye strap made from recycled fabric, 100m of water resistance, and an INDIGLO® backlight for night visibility, it’s a 38mm powerhouse that’s ready for anything. ",25,500,
Timex,Marlin Automatic,automatic mechanical watch,Citizen,"The Marlin Automatic Sub-Dial brings a modern-retro update to our 1960s Marlin. Now with a stainless-steel bracelet, its sleek design has a contemporary style that’s sharp enough for any outing. While its full Arabic dial and date feature stay true to our much-loved Marlin automatics, this timepiece brings sophisticated details like a 24-hour format sub-dial at the 9 o’clock position and a recycled stainless-steel case in a curved cushion shape. The Miyota Japanese automatic movement is showcased through an exhibition caseback which bears the Marlin name and a detailed etching of the iconic marlin fish. The full Marlin name also graces the dial and crown to honor not only our watchmaking legacy, but the ever-evolving style of this suave ‘60s icon. ",25,500,
Timex,Marlin Automatic,automatic mechanical watch,Seiko,"The Marlin Automatic Sub-Dial brings a modern-retro update to our 1960s Marlin. Now with a stainless-steel bracelet, its sleek design has a contemporary style that’s sharp enough for any outing. While its full Arabic dial and date feature stay true to our much-loved Marlin automatics, this timepiece brings sophisticated details like a 24-hour format sub-dial at the 9 o’clock position and a recycled stainless-steel case in a curved cushion shape. The Miyota Japanese automatic movement is showcased through an exhibition caseback which bears the Marlin name and a detailed etching of the iconic marlin fish. The full Marlin name also graces the dial and crown to honor not only our watchmaking legacy, but the ever-evolving style of this suave ‘60s icon. ",25,500,
Timex,Marlin Automatic,automatic mechanical watch,Casio,"The Marlin Automatic Sub-Dial brings a modern-retro update to our 1960s Marlin. Now with a stainless-steel bracelet, its sleek design has a contemporary style that’s sharp enough for any outing. While its full Arabic dial and date feature stay true to our much-loved Marlin automatics, this timepiece brings sophisticated details like a 24-hour format sub-dial at the 9 o’clock position and a recycled stainless-steel case in a curved cushion shape. The Miyota Japanese automatic movement is showcased through an exhibition caseback which bears the Marlin name and a detailed etching of the iconic marlin fish. The full Marlin name also graces the dial and crown to honor not only our watchmaking legacy, but the ever-evolving style of this suave ‘60s icon. ",25,500,
Timex,Marlin Automatic,automatic mechanical watch,Fossil,"The Marlin Automatic Sub-Dial brings a modern-retro update to our 1960s Marlin. Now with a stainless-steel bracelet, its sleek design has a contemporary style that’s sharp enough for any outing. While its full Arabic dial and date feature stay true to our much-loved Marlin automatics, this timepiece brings sophisticated details like a 24-hour format sub-dial at the 9 o’clock position and a recycled stainless-steel case in a curved cushion shape. The Miyota Japanese automatic movement is showcased through an exhibition caseback which bears the Marlin name and a detailed etching of the iconic marlin fish. The full Marlin name also graces the dial and crown to honor not only our watchmaking legacy, but the ever-evolving style of this suave ‘60s icon. ",25,500,
